POI_ID,POI_Type,Name,Latitude,Longitude
11425538453,Bus_Stop,Unknown,6.8278644,81.0755669
11425538455,Bus_Stop,Unknown,7.6692969,80.6374339
11425538456,Bus_Stop,Unknown,7.7139084,80.6531203
11425545159,Bus_Stop,Unknown,6.1216567,81.0563025
11425545160,Bus_Stop,Unknown,6.2074176,81.2004928
11425545161,Bus_Stop,Unknown,6.261649,81.2363638
11425545163,Bus_Stop,Unknown,7.8059271,80.657696
11425548210,Bus_Stop,Unknown,7.6512022,80.6361602
11425549202,Bus_Stop,Unknown,6.1120644,80.9448726
11425550651,Bus_Stop,Unknown,6.1075227,80.9226423
11425550652,Bus_Stop,Unknown,6.1214018,81.0065557
11425550653,Bus_Stop,Unknown,6.1219692,81.0132515
11425550654,Bus_Stop,Unknown,6.2841687,81.2665838
11425550655,Bus_Stop,Unknown,7.6569179,80.6350471
11425553265,Bus_Stop,Unknown,6.1551393,81.0900406
11425553406,Bus_Stop,Unknown,6.07794,80.8512918
11425553407,Bus_Stop,Unknown,6.1924647,81.1839738
11425553408,Bus_Stop,Unknown,6.2280521,81.2227541
11425553426,Bus_Stop,Unknown,7.9514101,80.7520385
11425555497,Bus_Stop,Unknown,6.1088172,80.9699407
11425555498,Bus_Stop,Unknown,6.1211296,81.0623854
11425555499,Bus_Stop,Unknown,6.1326131,81.0669334
11425555500,Bus_Stop,Unknown,6.2021347,81.1960648
11425555502,Bus_Stop,Unknown,7.7173003,80.6523965
11425556936,Bus_Stop,Unknown,6.0890748,80.8640239
11425556937,Bus_Stop,Unknown,6.2378076,81.2272185
11425557921,Bus_Stop,Unknown,6.0709256,80.8452389
11425560740,Bus_Stop,Unknown,6.1216579,81.00942
11425560742,Bus_Stop,Unknown,7.7277884,80.6547364
11425563480,Bus_Stop,Unknown,7.6924558,80.6500631
11425563481,Bus_Stop,Unknown,7.8126123,80.6577411
11425568337,Bus_Stop,Unknown,6.0864014,80.8601906
11425568338,Bus_Stop,Unknown,6.1660613,81.1273589
11425568339,Bus_Stop,Unknown,6.2681489,81.251746
11425568531,Bus_Stop,Unknown,6.1107269,80.9825501
11425568532,Bus_Stop,Unknown,7.687435,80.6474404
11425571131,Bus_Stop,Unknown,6.079838,80.853047
11425571132,Bus_Stop,Unknown,6.1122929,80.958684
11425571526,Bus_Stop,Unknown,6.1037656,80.9097217
11425571527,Bus_Stop,Unknown,6.1222913,81.0517402
11425571528,Bus_Stop,Unknown,7.7007798,80.6531726
11425571577,Bus_Stop,Unknown,6.126997,81.0674708
11425571578,Bus_Stop,Unknown,6.1957457,81.1888711
11425571579,Bus_Stop,Unknown,6.2600213,81.2336778
11425571580,Bus_Stop,Unknown,6.842417,81.0678361
11425571582,Bus_Stop,Unknown,7.6475349,80.6354805
11425571583,Bus_Stop,Unknown,7.8458998,80.6540323
11425572043,Bus_Stop,Unknown,6.8269188,81.0758718
11425572045,Bus_Stop,Unknown,7.6737537,80.63978
11425572771,Bus_Stop,Unknown,6.1023707,80.9059946
11425572778,Bus_Stop,Unknown,6.1154504,80.9964376
11425572779,Bus_Stop,Unknown,6.2636795,81.2394519
11425572780,Bus_Stop,Unknown,6.8679398,81.0460276
11425573257,Bus_Stop,Unknown,6.0975411,80.8851282
11425573258,Bus_Stop,Unknown,6.2849947,81.2788676
11425573822,Bus_Stop,Unknown,6.1673873,81.1274041
11425573905,Bus_Stop,Unknown,6.2199836,81.2156895
11425573906,Bus_Stop,Unknown,6.257814,81.2303471
11425573907,Bus_Stop,Unknown,7.8414825,80.6547359
11425574769,Bus_Stop,Unknown,6.1068708,80.9201032
11425574770,Bus_Stop,Unknown,6.2487979,81.2279135
11425575157,Bus_Stop,Unknown,6.2659874,81.2621021
11425575159,Bus_Stop,Unknown,7.7728436,80.6602481
11436883161,Bus_Stop,Unknown,8.088386,80.6534499
11436884280,Bus_Stop,Unknown,8.068495,80.6973709
11436884281,Bus_Stop,Unknown,8.0656748,80.8868619
11436911187,Bus_Stop,Unknown,8.0710194,80.6889416
11436911188,Bus_Stop,Unknown,8.0642466,80.8962918
11436913504,Bus_Stop,Unknown,8.046061,80.9040903
11436914513,Bus_Stop,Unknown,8.0780747,80.6763132
11436914514,Bus_Stop,Unknown,8.0578933,80.7186945
11436923790,Bus_Stop,Unknown,8.128296,80.5622784
11436923791,Bus_Stop,Unknown,8.0659419,80.7034421
11436927679,Bus_Stop,Unknown,8.0868953,80.6653189
11436928227,Bus_Stop,Unknown,8.0281262,80.7831852
11436930168,Bus_Stop,Unknown,8.058747,80.7152012
11436932895,Bus_Stop,Unknown,8.0702924,80.69451
11436932896,Bus_Stop,Unknown,8.0844212,80.6687923
11436932897,Bus_Stop,Unknown,8.0261686,80.9066863
11436934780,Bus_Stop,Unknown,8.0319404,80.7730654
11436934781,Bus_Stop,Unknown,8.0433966,80.7370906
11436938328,Bus_Stop,Unknown,7.9601619,80.9915843
11436941688,Bus_Stop,Unknown,8.0432344,80.7404638
11436945307,Bus_Stop,Unknown,8.0148395,80.9130111
11436946008,Bus_Stop,Unknown,7.9985969,80.9314431
11436946097,Bus_Stop,Unknown,8.0262861,80.7977046
11436947874,Bus_Stop,Unknown,8.06491,80.7083291
11436947996,Bus_Stop,Unknown,7.9974708,80.9351658
11436947998,Bus_Stop,Unknown,7.9499334,80.7451477
11436952547,Bus_Stop,Unknown,8.0890627,80.6448521
11436952548,Bus_Stop,Unknown,8.0895122,80.6373107
11436955270,Bus_Stop,Unknown,8.0898886,80.6578347
11436955271,Bus_Stop,Unknown,8.0053427,80.9121124
11442932150,Bus_Stop,Unknown,8.119656,80.4625696
11449173426,Bus_Stop,Unknown,7.1651954,80.5701472
11469956825,Bus_Stop,Unknown,7.2649557,80.5579333
11470088401,Bus_Stop,Unknown,6.8452484,79.9432245
11470088402,Bus_Stop,Unknown,6.846181,79.9492158
11470088403,Bus_Stop,Unknown,6.8462019,79.9494845
11473175961,Bus_Stop,Unknown,8.2834369,80.2622361
11473175962,Bus_Stop,Unknown,8.062172,79.9725668
11473175963,Bus_Stop,Unknown,8.0418746,79.9122644
11473175966,Bus_Stop,Unknown,8.211357,79.7403147
11473277717,Bus_Stop,Unknown,8.0624671,79.7336484
11473277718,Bus_Stop,Unknown,8.1617517,79.7380485
11473277719,Bus_Stop,Unknown,8.1238358,79.7270448
11473277720,Bus_Stop,Unknown,8.0144859,79.7360473
11473284904,Bus_Stop,Unknown,8.0532907,79.7363973
11473285887,Bus_Stop,Unknown,8.20933,80.1071
11473285888,Bus_Stop,Unknown,8.1712487,80.0770831
11473285889,Bus_Stop,Unknown,8.0516822,79.9443531
11473285890,Bus_Stop,Unknown,8.0971186,79.7317698
11473285891,Bus_Stop,Unknown,7.9809229,79.7559591
11473285892,Bus_Stop,Unknown,7.9616091,79.8305423
11473291549,Bus_Stop,Unknown,8.2892813,80.2766825
11473291550,Bus_Stop,Unknown,8.2129607,80.1109408
11473291551,Bus_Stop,Unknown,8.1518433,80.0605847
11473291553,Bus_Stop,Unknown,8.0007294,79.7411476
11473296955,Bus_Stop,Unknown,8.1052476,79.7327366
11473296956,Bus_Stop,Unknown,8.1440015,79.7322652
11473296957,Bus_Stop,Unknown,8.0670062,79.7338608
11473296958,Bus_Stop,Unknown,7.9894642,79.746276
11473300841,Bus_Stop,Unknown,8.3199607,80.3488817
11473300843,Bus_Stop,Unknown,8.1393357,80.0467139
11473300844,Bus_Stop,Unknown,8.039335,79.7389155
11473309642,Bus_Stop,Unknown,8.247061,80.1638054
11473309643,Bus_Stop,Unknown,8.2169721,80.1158972
11473309644,Bus_Stop,Unknown,8.0743767,79.9886763
11473309646,Bus_Stop,Unknown,8.1093139,79.7326462
11473309647,Bus_Stop,Unknown,8.1869702,79.7411096
11473311674,Bus_Stop,Unknown,8.0941704,79.7317993
11473311675,Bus_Stop,Unknown,8.0836233,79.7304565
11473311676,Bus_Stop,Unknown,8.0092071,79.7383677
11473312135,Bus_Stop,Unknown,8.2010271,80.0990618
11473312136,Bus_Stop,Unknown,8.1738867,79.7401168
11473312138,Bus_Stop,Unknown,8.1796997,79.7407056
11473312139,Bus_Stop,Unknown,8.0590719,79.7346461
11473314751,Bus_Stop,Unknown,8.3058051,80.3104812
11473314752,Bus_Stop,Unknown,8.2287892,80.1291991
11473314753,Bus_Stop,Unknown,8.0685776,79.9821178
11473314754,Bus_Stop,Unknown,8.1864832,79.7412615
11473314755,Bus_Stop,Unknown,8.1172361,79.7317651
11473315676,Bus_Stop,Unknown,8.266117,80.2160914
11473315677,Bus_Stop,Unknown,8.2320178,80.1338551
11473315678,Bus_Stop,Unknown,8.0657364,79.978217
11473315679,Bus_Stop,Unknown,8.0343747,79.8788362
11473315681,Bus_Stop,Unknown,8.0036997,79.7408328
11473316390,Bus_Stop,Unknown,8.1568857,80.0661008
11473316391,Bus_Stop,Unknown,8.0787978,79.9935722
11473316392,Bus_Stop,Unknown,8.0276904,79.8348166
11473316393,Bus_Stop,Unknown,8.0307299,79.7401832
11473316395,Bus_Stop,Unknown,8.1048618,79.7330043
11473316396,Bus_Stop,Unknown,8.0298545,79.7405219
11473316987,Bus_Stop,Unknown,8.2500143,80.1830367
11473316988,Bus_Stop,Unknown,8.0642026,79.9756129
11473316989,Bus_Stop,Unknown,8.0037168,79.740555
11473316990,Bus_Stop,Unknown,8.1216194,79.7275393
11473316992,Bus_Stop,Unknown,8.182461,79.7408596
11473316993,Bus_Stop,Unknown,8.0249983,79.7385883
11473316994,Bus_Stop,Unknown,7.9783098,79.7625017
11473318982,Bus_Stop,Unknown,8.2782787,80.245926
11473318983,Bus_Stop,Unknown,8.2039796,80.1007687
11473318985,Bus_Stop,Unknown,8.0925685,79.7313293
11473318986,Bus_Stop,Unknown,8.1128747,79.7324013
11473318987,Bus_Stop,Unknown,8.0917897,79.731197
11473318988,Bus_Stop,Unknown,8.0621292,79.7341162
11473318989,Bus_Stop,Unknown,8.0468724,79.7379317
11473318990,Bus_Stop,Unknown,6.8891291,79.8639547
11473320493,Bus_Stop,Unknown,8.2740464,80.2348813
11473320494,Bus_Stop,Unknown,8.2447271,80.1564331
11473320495,Bus_Stop,Unknown,8.0574053,79.9609778
11473320496,Bus_Stop,Unknown,8.0355393,79.8853196
11473320497,Bus_Stop,Unknown,8.0538782,79.7358882
11473320499,Bus_Stop,Unknown,8.0338818,79.7407135
11473320501,Bus_Stop,Unknown,7.9180869,79.8258417
11473323109,Bus_Stop,Unknown,8.2758324,80.2396518
11473323110,Bus_Stop,Unknown,8.2486291,80.1756008
11473323112,Bus_Stop,Unknown,8.1176271,80.0273782
11473323113,Bus_Stop,Unknown,8.0336438,79.8735988
11473323114,Bus_Stop,Unknown,8.0777268,79.7310164
11473323115,Bus_Stop,Unknown,8.125382,79.7272942
11473323117,Bus_Stop,Unknown,8.1923404,79.7402474
11473323118,Bus_Stop,Unknown,8.1428402,79.7308362
11473323119,Bus_Stop,Unknown,8.1014364,79.7330412
11473323120,Bus_Stop,Unknown,8.0775494,79.7314835
11473327241,Bus_Stop,Unknown,8.1833434,80.0859091
11473327597,Bus_Stop,Unknown,8.2422539,80.1510078
11473327598,Bus_Stop,Unknown,8.1148946,80.0251621
11473327599,Bus_Stop,Unknown,8.1316482,79.7285307
11473327600,Bus_Stop,Unknown,8.1612237,79.7376003
11473327603,Bus_Stop,Unknown,8.1369743,79.7276075
11473327605,Bus_Stop,Unknown,7.9796439,79.8331724
11473327925,Bus_Stop,Unknown,8.2634419,80.2102645
11473327926,Bus_Stop,Unknown,8.2490069,80.1803684
11473327927,Bus_Stop,Unknown,8.248001,80.17117
11473327928,Bus_Stop,Unknown,8.2385328,80.1443797
11473327929,Bus_Stop,Unknown,8.0257471,79.7383934
11473327931,Bus_Stop,Unknown,8.1312036,79.7289622
11473327932,Bus_Stop,Unknown,8.038668,79.7393834
11473330029,Bus_Stop,Unknown,8.0473675,79.9294687
11473330030,Bus_Stop,Unknown,7.9899842,79.7459337
11473330032,Bus_Stop,Unknown,8.0181544,79.7362177
11473330033,Bus_Stop,Unknown,7.9743611,79.8051792
11473330083,Bus_Stop,Unknown,8.3068271,80.3224422
11473330084,Bus_Stop,Unknown,8.2881572,80.2737648
11473330898,Bus_Stop,Unknown,8.0507835,79.94111
11473330899,Bus_Stop,Unknown,7.9805092,79.7553902
11473330901,Bus_Stop,Unknown,8.1433158,79.7309933
11473330903,Bus_Stop,Unknown,7.9729088,79.7960818
11473331876,Bus_Stop,Unknown,8.2723698,80.2304974
11473331877,Bus_Stop,Unknown,8.0590545,79.7340259
11473331878,Bus_Stop,Unknown,8.0840263,79.7302007
11473331879,Bus_Stop,Unknown,8.1175496,79.7314654
11473331880,Bus_Stop,Unknown,8.1442579,79.7324861
11473333202,Bus_Stop,Unknown,8.2853866,80.2693492
11473333203,Bus_Stop,Unknown,8.1489292,80.0573172
11473333204,Bus_Stop,Unknown,8.0514211,79.7364085
11473333205,Bus_Stop,Unknown,8.1925424,79.7399946
11473333207,Bus_Stop,Unknown,7.974257,79.8100534
11473333979,Bus_Stop,Unknown,8.0535148,79.949673
11473333980,Bus_Stop,Unknown,7.9952832,79.7424147
11473333981,Bus_Stop,Unknown,7.9726825,79.7894925
11473333982,Bus_Stop,Unknown,7.9315758,79.8267911
11473334164,Bus_Stop,Unknown,8.280288,80.2524731
11473334165,Bus_Stop,Unknown,8.1365579,80.0435682
11473334166,Bus_Stop,Unknown,8.0272115,79.836587
11473334167,Bus_Stop,Unknown,8.1372858,79.727353
11473334912,Bus_Stop,Unknown,8.2525084,80.1864778
11473334913,Bus_Stop,Unknown,8.2344476,80.1377466
11473334914,Bus_Stop,Unknown,8.2194293,80.1184265
11473334915,Bus_Stop,Unknown,8.1205483,80.0297731
11473336053,Bus_Stop,Unknown,8.1867855,80.0884578
11473336054,Bus_Stop,Unknown,8.1538177,80.0627539
11473336056,Bus_Stop,Unknown,7.8444749,79.8223602
11473336169,Bus_Stop,Unknown,8.2571452,80.1924417
11473336170,Bus_Stop,Unknown,8.0552739,79.9548059
11473336171,Bus_Stop,Unknown,7.9743569,79.7769147
11473336172,Bus_Stop,Unknown,8.0887027,79.7308258
11473336962,Bus_Stop,Unknown,7.9798255,79.8245211
11577932810,Bus_Stop,Pinthaliya Junction,7.0263436,80.0659295
11617883275,Bus_Stop,Unknown,7.2992339,81.8598884
11633169769,Bus_Stop,Unknown,6.7638643,80.9131579
11633170069,Bus_Stop,Unknown,6.7632124,80.9246979
11633569769,Bus_Stop,Unknown,6.7667338,80.9540579
11652187369,Bus_Stop,Unknown,8.0279741,79.8345154
11668731835,Bus_Stop,Bakery Junction,6.8320346,79.8854111
11668743944,Bus_Stop,Kattiya Junction Bus Stop,6.8692248,79.8978595
11668743945,Bus_Stop,Kattiya Junction Bus Stop,6.8694927,79.8977344
11680915269,Bus_Stop,Unknown,8.3378881,80.4517696
11681425934,Bus_Stop,Unknown,7.0408606,80.1164596
11689740161,Bus_Stop,Talpe bus stop,5.9973321,80.2800544
11734011135,Bus_Stop,Nelum Pokuna,6.9116518,79.8637018
11752005769,Bus_Stop,Unknown,6.155772,81.1503124
11754940869,Bus_Stop,Unknown,6.0035668,80.7170734
11754940870,Bus_Stop,Unknown,5.9530653,80.6433481
11754940969,Bus_Stop,Unknown,5.9917027,80.7046237
11768044127,Bus_Stop,Unknown,6.919478,79.8778012
11773404436,Bus_Stop,Unknown,6.6860775,80.3957566
11777946526,Bus_Stop,Unknown,6.879238,79.9442402
11909127021,Bus_Stop,Petroleum,6.931523,79.8840726
11909127022,Bus_Stop,Gnanawimala,6.9312288,79.8824799
11909127023,Bus_Stop,Crime Bureau,6.9306878,79.882114
11910562124,Bus_Stop,Unknown,8.6527845,81.2140683
11932193069,Bus_Stop,Bus Stop to Sigiriyia,7.8765625,80.6508244
11958850518,Bus_Stop,Unknown,6.9163076,80.5993092
11958850519,Bus_Stop,Unknown,6.918222,80.5998027
11958850520,Bus_Stop,Unknown,6.9179371,80.5953958
11958850521,Bus_Stop,Unknown,6.9231267,80.6041291
11958850522,Bus_Stop,Unknown,6.9243328,80.6061542
11958850523,Bus_Stop,Unknown,6.9247935,80.6069374
11958850524,Bus_Stop,Unknown,6.9253287,80.6085923
11958850525,Bus_Stop,kotagala school bus stop,6.9250065,80.6096249
11958850526,Bus_Stop,rosita bazzar bus stop,6.9264496,80.6148257
11958850527,Bus_Stop,Unknown,6.926881,80.6167838
12110032900,Bus_Stop,Unknown,6.9183831,79.8709473
12110041001,Bus_Stop,Unknown,6.9184923,79.8709308
12114431096,Bus_Stop,Unknown,7.9402736,80.7279117
12114470015,Bus_Stop,Unknown,7.9472492,80.7400373
12114474928,Bus_Stop,Unknown,7.9429159,80.7323665
12126043780,Bus_Stop,18th Mile Post,7.1580078,79.8709514
12145383270,Bus_Stop,Unknown,6.8678927,81.0463064
12145387185,Bus_Stop,Unknown,6.8325266,80.9855348
12145460591,Bus_Stop,Unknown,6.872564,81.0492857
12150875101,Bus_Stop,Bus stop to Matara / Tangalle 9.20am 9.40am 580RD 09/24,6.8741846,81.0457516
12169958421,Bus_Stop,Unknown,7.0955701,80.801397
12170758279,Bus_Stop,Unknown,7.1303188,80.842971
12183284876,Bus_Stop,Unknown,7.0862463,80.8747172
12183284877,Bus_Stop,Unknown,7.0867899,80.8779933
12183295159,Bus_Stop,Unknown,7.0970601,80.8564421
12183295160,Bus_Stop,Unknown,7.095624,80.8574815
12183360043,Bus_Stop,Unknown,7.1182862,80.8548011
12183360078,Bus_Stop,Unknown,7.1159528,80.8618815
12183360092,Bus_Stop,Unknown,7.1131273,80.8621798
12183360094,Bus_Stop,Unknown,7.1123792,80.8619664
12183412238,Bus_Stop,Unknown,7.1046416,80.8602124
12183609881,Bus_Stop,Unknown,7.0684865,80.893324
12211189639,Bus_Stop,bus stop near the cargills,6.8883487,79.8874801
12211241957,Bus_Stop,Janadipathi Prathamika Bus Stop,6.8933293,79.8894503
12217488911,Bus_Stop,Unknown,7.0265379,80.9974712
12343239240,Bus_Stop,Unknown,7.1336337,79.9017906
12402598680,Bus_Stop,Dehiwala Bus Stop,6.8512749,79.8650205
12402598681,Bus_Stop,Unknown,6.8512811,79.8664065
12411000603,Bus_Stop,Unknown,7.1216282,79.9215197
12438152001,Bus_Stop,Tuck Tuck Stop for Kandy Krush,7.2864229,80.6373016
12441619031,Bus_Stop,Unknown,5.9486737,80.5470774
12450827376,Bus_Stop,Gabbela Bus,6.5828659,80.5734
12450829536,Bus_Stop,Gabbela Bus,6.5178291,80.5649443
12470687001,Bus_Stop,Unknown,5.9388715,80.4863303
12470687002,Bus_Stop,Unknown,5.9394838,80.4779998
12470687003,Bus_Stop,Unknown,5.9483649,80.535705
12470687101,Bus_Stop,Unknown,5.9389082,80.4834067
12470687102,Bus_Stop,Unknown,5.9491657,80.5450527
12470687201,Bus_Stop,Unknown,5.9395188,80.4756936
12470687301,Bus_Stop,Unknown,5.9404435,80.4703002
12470687303,Bus_Stop,Unknown,5.9491603,80.5395958
12498115219,Bus_Stop,Unknown,7.0440717,80.8734582
12501623148,Bus_Stop,18th Mile Post,7.1587327,79.8705384
12512578814,Bus_Stop,Unknown,5.9623927,80.4023308
12522107502,Bus_Stop,Unknown,6.013197,80.7793356
12526455070,Bus_Stop,Small Bus to Lipton Seat (Rs 180),6.7689032,80.9605657
12533839293,Bus_Stop,Bus to Gartmore (Rs 100),6.8331554,80.572297
12533894007,Bus_Stop,Unknown,6.8314985,80.5428506
12536134695,Bus_Stop,Unknown,6.8365677,80.5719487
12536157742,Bus_Stop,Unknown,6.8046335,80.5696452
12536170310,Bus_Stop,Unknown,6.8341502,80.570699
12536183551,Bus_Stop,Unknown,6.8342194,80.5708092
12541913120,Bus_Stop,Unknown,7.8719266,80.633045
12541913121,Bus_Stop,Unknown,7.8722089,80.6321596
12541914241,Bus_Stop,Unknown,7.866311,80.6359416
12541915214,Bus_Stop,Unknown,7.8668854,80.6357718
12547023942,Bus_Stop,Bus to Medirigiriya Vatadage (Ambagaswewa),8.0401289,80.9519785
12564841224,Bus_Stop,Unknown,7.5949311,80.4388162
12564871390,Bus_Stop,Unknown,7.6082854,80.3964344
12564877667,Bus_Stop,Unknown,7.6104473,80.3949041
12564883397,Bus_Stop,Bus #558 from Kurunegala,7.6219866,80.4342794
12564905923,Bus_Stop,Unknown,7.6089198,80.3693756
12564907649,Bus_Stop,Unknown,7.6053419,80.4341158
12570628650,Bus_Stop,Unknown,5.9669323,80.4527861
12570628651,Bus_Stop,Unknown,5.9665445,80.453904
12570628658,Bus_Stop,Unknown,5.9669879,80.4528099
12573704554,Bus_Stop,Small Pickup Bus,8.2253103,79.7306654
12573789223,Bus_Stop,Small Pickup Bus,8.2208212,79.7231014
12573791330,Bus_Stop,Small Pickup Bus,8.2118621,79.7401619
12578941866,Bus_Stop,Central Bus Stop,8.2357702,79.7650444
12609253901,Bus_Stop,Kunjar Kadai,9.7978876,80.1771743
12664581097,Bus_Stop,Kendaketiya,6.6329636,80.6493027
12695856001,Bus_Stop,Kendaketiya,6.6328076,80.6494656
12709482902,Bus_Stop,Wanduramulla Watte Bus Stop,6.7153368,79.9354339
12750610188,Bus_Stop,18th Mile Post,7.1544887,79.8718041
12886429376,Bus_Stop,Unknown,7.6314533,80.6345525
12886455601,Bus_Stop,Koholanwala,7.6307089,80.6348167
12925079601,Bus_Stop,Unknown,9.1283316,80.4423419
13001346173,Bus_Stop,Nelumdeniya bus stop,7.2349546,80.2632273
13001402965,Bus_Stop,Nelumdeniya bus holt,7.2343972,80.2618406
13008794446,Bus_Stop,Bus #187 to fort colombo,7.1660547,79.8843734
13018378427,Bus_Stop,Unknown,6.0017824,80.2604316
13036867839,Bus_Stop,Unknown,7.2176388,80.5686415
13057979425,Bus_Stop,Unknown,6.0782549,80.6632096
13057979426,Bus_Stop,Unknown,6.0783705,80.663224
13057979427,Bus_Stop,Unknown,6.0787438,80.6601975
13057979428,Bus_Stop,Unknown,6.0789212,80.6600585
13057979429,Bus_Stop,Pinkoratuwa Bus Halt,6.0986997,80.6767768
13058031151,Bus_Stop,Unknown,6.0987618,80.678679
13058031152,Bus_Stop,Unknown,6.093847,80.67691
13058031153,Bus_Stop,Unknown,6.0939011,80.6768651
13058031154,Bus_Stop,Unknown,6.0779431,80.6684488
13058031155,Bus_Stop,Unknown,6.0779083,80.6683424
13058031156,Bus_Stop,Unknown,6.077794,80.6709751
13058031157,Bus_Stop,Unknown,6.0778382,80.67096
13058031158,Bus_Stop,Unknown,6.0801168,80.6568267
13058031159,Bus_Stop,Unknown,6.080038,80.6567175
13072680663,Bus_Stop,Unknown,8.7033924,81.1793753
13072737705,Bus_Stop,Unknown,8.6935863,81.1834311
13075283693,Bus_Stop,Unknown,8.6300921,81.2047275
13075313869,Bus_Stop,Unknown,8.5827257,81.2279176
13088884444,Bus_Stop,Alakoladeniya,7.4931263,80.3243355
13094666315,Bus_Stop,Egodakanda bus stop,6.6275876,80.6484653
13095354473,Bus_Stop,Unknown,6.9312222,79.8330607
13095394593,Bus_Stop,Unknown,6.9304026,79.842373
13131470443,Bus_Stop,Office Junction Bus Stand,7.1901907,80.6478513
13131542001,Bus_Stop,Office Junction bus stop,7.1902507,80.6478701
13155029125,Bus_Stop,Unknown,6.6689482,80.7159738
13155029141,Bus_Stop,Unknown,6.668825,80.7165508
13155235129,Bus_Stop,Unknown,6.6580497,80.7134436
13158013110,Bus_Stop,Unknown,6.694659,80.6887333
13322082266,Bus_Stop,Unknown,6.1085761,80.6797062
13404035121,Bus_Stop,Unknown,6.1204968,80.680303
13404035122,Bus_Stop,Unknown,6.1205683,80.680333
13404035125,Bus_Stop,Unknown,6.1195772,80.6703853
13404035126,Bus_Stop,Unknown,6.1193651,80.6698263
13404269735,Bus_Stop,Unknown,6.1076694,80.5802989
13428214679,Bus_Stop,Unknown,6.0810598,80.6518335
13442722294,Bus_Stop,Unknown,6.0551631,80.6305852
13442722295,Bus_Stop,Unknown,6.0551652,80.6305068
13473969401,Bus_Stop,Unknown,6.1397432,80.1042856
13481214601,Bus_Stop,Bus #187 to Colombo,7.17362,79.8874686
13505974401,Bus_Stop,Bus to Kandy,6.933403,79.8558025
13551402102,Bus_Stop,Unknown,6.9700709,80.0428075
13551402103,Bus_Stop,Unknown,6.9700101,80.0426567
13584756677,Bus_Stop,Unknown,6.0491081,80.8130403
13586593577,Bus_Stop,Unknown,6.0351204,80.7949372
13586593578,Bus_Stop,Unknown,6.0352203,80.7945545
13586609904,Bus_Stop,Unknown,6.0433198,80.790768
13586609905,Bus_Stop,Unknown,6.0429188,80.7910722
13586609970,Bus_Stop,Unknown,6.05099,80.7908127
13586609971,Bus_Stop,Unknown,6.0513036,80.790594
13586609983,Bus_Stop,Unknown,6.0539951,80.7898733
13586609984,Bus_Stop,Unknown,6.0543304,80.7895294
13589516328,Bus_Stop,Unknown,6.0223076,80.7957496
13589516329,Bus_Stop,Unknown,6.0217346,80.796385
13592817504,Bus_Stop,Unknown,6.0219047,80.7880408
13592817505,Bus_Stop,Unknown,6.0217322,80.7878947
13641773755,Bus_Stop,Parakadamulla Temple,7.0081081,80.0479948
13641773769,Bus_Stop,Unknown,7.0097155,80.0485574
13641933955,Bus_Stop,Unknown,7.0307084,80.0291117
13641933956,Bus_Stop,Imbula Junction,7.0250434,80.0442375
13657430881,Bus_Stop,Unknown,5.9395959,80.4785745
256026311,Bus_Station,CTB  Depot - Horana,6.7219363,80.0751124
445281683,Bus_Station,Nabada Bus Station,6.5929746,80.0880832
543871335,Bus_Station,SLTB Bus Station,6.7144935,79.9080546
599713337,Bus_Station,Homagama Central Bus Stand,6.8412668,80.0020131
1128186650,Bus_Station,Padukka Bus Station,6.8417931,80.0907678
1138325722,Bus_Station,Moratuwa Terminal,6.7748233,79.8820469
1139318218,Bus_Station,Veyangoda Bus Station,7.1531545,80.0577355
1140291200,Bus_Station,Mirigama,7.2428859,80.127163
1178458715,Bus_Station,Haputale Bus Station,6.769155,80.9603421
1213039235,Bus_Station,Udatiyawala,6.5832231,80.158704
1213039419,Bus_Station,Pimbura Hospital Bus Stand,6.5759408,80.1580212
1222995632,Bus_Station,Unknown,6.8254489,80.5225467
1261082799,Bus_Station,Karagampitiya ,6.8505585,79.8719
1400433846,Bus_Station,Puttalam Bus Station,8.0278817,79.8333513
1480054176,Bus_Station,Nattandiya,7.4112619,79.8644902
1523693980,Bus_Station,CTB Depot,6.8433607,79.9239225
1529038304,Bus_Station,Yatiyana Bus Stand,6.0248077,80.6007188
1529039673,Bus_Station,Puhulwella Bus Stand,6.0515944,80.6295154
1529276148,Bus_Station,Unknown,6.8456146,79.926205
1536701744,Bus_Station,Unknown,6.0476577,80.7344884
1619721081,Bus_Station,Unknown,6.0547935,80.2130442
1636578569,Bus_Station,Baddegama Bus Station,6.1724823,80.1781078
1662166663,Bus_Station,Maharagama Bus Stand,6.8481858,79.9256137
1664611736,Bus_Station,Mount Lavinia Bus Stand,6.8330085,79.8672728
1684345036,Bus_Station,Ampara Bus Station,7.290358,81.6731457
1723604078,Bus_Station,Ratnapura Central Bus Stand,6.6835785,80.4021871
1728275640,Bus_Station,Horowpotana,8.5489248,80.8317571
1744023358,Bus_Station,Kataragama Bus Station,6.4130142,81.3323745
1744023360,Bus_Station,Kataragama Depot,6.4160925,81.3427303
1744470929,Bus_Station,Tissa Bus Stand,6.2762454,81.2869799
1788271745,Bus_Station,Unknown,6.8440393,80.046063
1796683828,Bus_Station,Private Bus Stand,6.7140679,79.9889989
1797836033,Bus_Station,Unknown,6.7459634,80.1770031
1807855778,Bus_Station,Bus Stand Ganemulla,7.0662794,79.9611268
1812140630,Bus_Station,Unknown,5.9473799,80.556541
1814540626,Bus_Station,Hambantota Bus Stand,6.1255312,81.1257755
